Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
121818.0,1.46922943999,-0.619163579194672,-2.4068398490634,0.874990351307111,0.292634592941585,-0.762297068649442,0.549610861998851,-0.208368727905906,0.609691226523209,-0.981506481006849,1.07797531746428,0.692690818733,-0.360012143974644,-1.70692474733922,-0.781199865599079,0.290692868857864,1.28104492852958,0.970714594461471,0.176109597207448,0.360657578350446,0.0282882314269356,-0.262164053854674,-0.214636064587455,-0.551818609949415,0.0785506668939451,-0.316448881935206,-0.0364970790743746,0.0237091226503009,277.53,0
80896.0,-0.992750021459434,1.22966397978656,1.46309783870593,-0.137670596427947,0.0496036628905953,-0.15662482057217,0.522092739222199,0.138650382956154,-0.0691574593775565,0.132073133247268,0.351233376854737,0.133417754842291,-0.263631637355597,0.117335399564017,1.38291786623829,-0.524625788504921,0.278073790317125,-1.37211852386586,-0.856853167407869,0.108400838278344,-0.14709023482315,-0.34190530155835,0.116478076865115,0.0647891408791749,-0.361113644843072,0.0895314004966759,0.123997872663843,0.187483593741701,4.26,0
96496.0,1.95768451317895,-0.358641625469927,-1.15924571482507,0.316586799280601,0.0146665691863595,-0.395651138666446,-0.136298301522971,-0.198838987110294,2.22278447228637,-0.414535415549901,1.13822527893149,-1.51504793915805,1.38125595573426,1.69113928629044,-1.82229836183074,-0.336203620964993,0.273496419750772,0.507147551868149,0.525548532265857,-0.185618141239679,-0.0260490844069074,0.367749751282428,-0.0610455313757393,-0.492896638852536,0.189754486160352,0.161760894474519,-0.0664301464789157,-0.0765854721597387,47.97,0
77821.0,0.961340394964332,-0.556608920284751,0.813420456951388,0.31919302237199,-1.26848033104809,-0.961670798243887,-0.24601050440961,-0.151167569288947,0.488886719581986,-0.221277444199309,-0.0367631369461608,0.27112993240329,0.156931329343327,0.021458914321656,1.30852658346441,0.466325483528674,-0.326592821437569,-0.125541420375791,-0.397205251035017,0.220894287706268,0.225998542999015,0.382484983353135,-0.119201351260236,0.803270715334991,0.142703309223866,1.07186467706651,-0.0811413402896445,0.0395024598481177,146.64,0
36823.0,0.940603119715191,-1.36077178986074,1.00961335148994,-0.450823509565679,-1.26788370270086,0.997242681720286,-1.15275146976545,0.409184322468475,-0.234144158645411,0.379971712567543,1.44010810339567,0.926697454835237,0.505326776058621,-0.740562192128007,-0.91710712904992,0.336900858450221,0.97602692963968,-1.99302434897229,0.431367910120807,0.316477507166709,0.201241001903021,0.498994229975274,-0.0752647248392194,-0.222324623189951,0.173189843229844,-0.219598970545207,0.0605100038582993,0.0339773811180893,150.0,0
169092.0,2.2560864922545,-0.682736714121613,-1.76537716150594,-1.15294626324936,0.080042310515107,-0.507644903198961,-0.312839879537249,-0.323182523535604,-0.637999726123049,0.833521081096043,-1.06620811633123,-0.387232118760774,1.25855874551048,-0.201942232715217,0.369632173589744,1.01360054527934,-0.12762412219959,-1.23658794068665,0.619452322399208,0.0940007637284963,0.403715342363768,1.17994540813166,-0.0787112945706904,0.110765533001757,0.328993545300113,0.0770433939792692,-0.0378318139063998,-0.0623528647089382,25.0,0
73249.0,-1.17276210483379,0.174334144434995,2.78409950489379,2.92199428971877,-0.280153169569092,2.88666985333278,-0.736146451763734,0.717956675471371,0.57163003059334,1.00226062445192,-0.539305191991378,-1.53430449721338,-2.85148489905901,-0.358438734663876,1.92185556930129,-1.20566315930392,1.37802744420103,-1.05715134388393,-0.713703254858847,-0.342133062340143,0.306093971549618,1.32327803642689,0.0216325568181259,-0.984836842669122,-0.93996039128266,0.428349039103116,-0.412119290583053,0.0442909286691603,60.47,0
156630.0,-1.27964955023096,1.19417743186489,-0.380938353604429,-0.783052862100133,0.747392418432936,0.463215015063183,0.701703090446636,0.135350646973716,0.405651705197031,0.179749495650152,-0.232807135858667,0.639686248209201,0.231059923905959,-0.0418952749502107,0.176982410384691,-1.23960184047213,0.58658112213173,-2.31594360509796,-1.15397261099652,-0.381431510010031,-0.0550086973810653,0.0054015535274911,0.229104120133385,-0.948286411127597,-0.671194678111512,0.201104509585178,-0.915354010157929,-0.184437690444065,24.67,0
137549.0,-2.57868070154957,-0.0602308722658436,2.03808302690144,-0.421748155138974,-0.988191379339002,0.616699401236249,-1.30933527229475,1.35274439461389,0.906609175062522,-1.08687809364144,-0.49640683581569,1.10084283889522,0.0813987052357412,-0.53981254901559,-1.74230155459946,0.659652400690428,-0.228902339475706,0.833309772116032,0.478724291967927,-0.463460009680588,0.0822861021998101,0.747078274566057,0.288906937805924,-0.256164869000726,0.643053200633256,0.864442189369285,-0.0324786658859743,-0.146584512359012,17.22,0
35234.0,-0.273134989323428,-0.196304020192378,2.16766072496864,-1.00909487254475,-0.521000526689829,0.565815698489281,-0.308854461583872,-0.173926217907638,-0.819843406724144,1.2230111594852,1.30875914658891,-0.842506589913258,-0.381012063100786,-0.633911454222265,1.14245883229129,0.834924754964849,0.142472250604066,-0.39726659879178,1.42514216218509,0.295593754536083,0.463577460063649,1.57175611370118,-0.302590240718216,-0.257560011599828,-0.546024806769787,-0.0248717940965592,-0.392410315257265,-0.299237425901252,24.99,0
52993.0,-2.13181207097645,0.400819488666223,0.283862336789523,-0.95380113027254,-1.27610375311435,0.269430847637945,-0.980566523263385,1.27506827279091,-1.78350395013398,-0.320965039164966,-1.38297595027879,-0.779418610288292,0.472743387505793,0.605644405650838,1.43889484651259,1.36279277046947,0.873980482164174,-1.17158478718301,1.41979792298248,-0.126931850786667,0.14464034674904,-0.184155067827545,-0.328793481481887,-0.90508941071476,0.120991655018318,-0.21199093032352,-0.432603263150179,-0.291179613367504,100.0,0
124267.0,-1.08399499439808,1.08309286759087,2.0856009366447,2.01970771709777,1.56119852257689,0.060076241648903,1.54141956438372,-0.361699244261871,-1.10751672129601,0.606601219616606,-1.83929153545141,-1.28139858764593,-1.38571721570657,-0.442458166792959,-2.23655575101718,0.706956535404247,-1.10636716560445,-0.483206290025012,-2.49901591424804,-0.215294905103307,-0.0238243189443409,0.142825810076775,-0.629332404407952,-0.210890996504913,1.00572712971495,-0.0148954593875829,-0.523347139444959,-0.362877665266896,11.76,0
76581.0,1.15385457966631,0.533048669140739,1.09318871473343,2.50098916904589,-0.381223210008645,-0.271331870307952,-0.122534483861672,-0.0909702465080701,-0.669722376760121,0.628481718968912,-0.361262139581964,0.630635183235691,1.56254470710769,-0.216158306813931,0.606218033790515,0.867511689182297,-0.843062840342543,-0.0753075059793345,-1.23010591301189,-0.0349873954370387,0.160643875031046,0.51140415068781,-0.0810137979603566,0.419106671104414,0.482714504866008,0.0923008037693289,0.0212606969777292,0.0338039555722382,10.59,0
31362.0,-1.40024044792817,-1.59143138305448,2.00787205513988,-3.18524413125339,0.919845423216406,0.646368525957204,-0.88877366134365,0.549626789548551,-2.21303969307628,0.685301010320572,1.63884139183831,-1.05448020304314,-1.63252944421431,-0.0283764531405583,0.0400761360401362,-0.958763956607537,0.880267595952669,-1.30401404654492,-2.98047301921392,-0.375238007587929,0.0036267656975773,0.187232359192233,-0.0111501445535111,-1.10410550698294,0.145678213846555,-0.360068328629398,-0.124968283767811,-0.181696824084219,10.0,0
38145.0,-1.68292805709607,0.616901810709461,2.21555913050744,1.09161567691409,-0.528337828005883,0.742268589777965,0.0950031019079643,0.529102321831755,0.82022410816197,-0.577960252742656,-1.33823006752436,0.447290633403749,-0.753623086193083,-0.742259419588582,-1.74228011313516,-1.20554988814851,0.907060638962314,-1.13882700329001,0.409139999773737,-0.176225247595475,-0.435376548702227,-0.704642149351639,-0.360195224450677,0.075447304339227,0.318557114700533,-0.507756773505368,-0.054750178240227,-0.290625302341727,67.72,0
77328.0,1.20609155917713,0.413766688745356,0.557590917027213,1.09870948355656,-0.28354386694941,-0.851671342141387,0.217105717985975,-0.250929149970831,-0.159489347847254,-0.0655726127834865,-0.0891639028864065,0.984905653335668,1.38660248708956,0.0746620424618968,0.894396766472953,0.169432287101494,-0.558312257383168,-0.49817071214531,-0.301477541899178,-0.0290848303940324,-0.207425565280972,-0.567322162808539,0.0762754135510306,0.385201492324108,0.409747927474103,-0.636775167540795,0.0309020614676778,0.034866992849337,15.97,0
84996.0,-0.683185113376984,0.318044002870874,1.25357169775451,-0.619177429141098,-0.117376731243242,1.42185492617833,-1.18225448904607,-2.28784490344283,-0.488406687403083,-1.21359201149416,0.475189829972901,1.00498669654362,0.546970190902345,0.425940174128406,0.493851059518306,1.31336191620058,-1.10042637112372,0.357848921599062,-0.911619698739964,0.864636645371816,-1.22573649309483,0.14758668289461,-0.383489703711231,-1.1209987607593,1.15032560969391,0.478094351917152,-0.0427029246507978,0.168681134016807,127.48,0
134026.0,1.83478431996003,-1.51068454172445,-0.907365749186491,-0.879673575917267,-0.834694785723078,0.165743455969237,-0.808195922697631,0.0891503736985733,-0.0732342108854042,0.739531723790806,0.446138897055508,0.157214913630031,-0.103143893528327,-0.277864074812527,-1.05106277600599,1.28059320844258,-0.0123238785590977,-1.14655034939739,1.30569106584786,0.318034481997518,-0.0949087163766617,-0.64595163234992,0.262278193199819,0.316083862313278,-0.508819560847618,-0.619572665980751,-0.0324948011180881,-0.0220812161132069,173.66,0
34511.0,-0.706804806792817,-0.620541920539424,-0.157520100584347,0.0560437619110482,0.0859975754483895,-0.700475896937575,1.46617084054223,-0.222543242431813,-0.862647437079147,-0.198575657078786,0.901572616369642,0.265887937995965,-0.248741236858836,0.751059727250285,0.123952954618375,-0.102776503666584,-0.346465306887298,0.353563955277247,1.18660801400902,0.786614753455023,0.391212814521241,0.474210926598152,0.793428972070593,0.0361049853481794,-0.98306270101492,0.926475676565486,0.0165108974702504,0.237029746574183,299.0,0
155113.0,-3.20790909792545,2.06367727233897,-2.53165653632512,-0.628170577829957,-0.629035686753679,-0.880982906360304,-0.688810049756883,1.78083794648713,-0.158153395665177,-0.511746778200143,-2.629977371248,0.680480405379723,0.581541128291455,1.35914950304751,-0.736796389086106,0.575920211509038,0.0954246642863929,-0.302777275435038,0.355431303840839,-0.466029707486509,-0.0578131553809718,-0.581256040457096,-0.135448961762656,-0.963186324904609,-0.586159839787691,0.174299312322364,-0.483180920791883,-0.0179125460561906,25.08,0
129478.0,0.671923689378386,-3.29750867327776,-2.40125482021767,-0.270825156734301,-1.37314087955251,-1.03039580823653,0.726303444899925,-0.447406704367097,-0.695832796470967,0.719097589523901,0.798823420719118,-0.814031232740762,-1.77599349089864,0.854629879247728,-0.509669928194342,0.96643113141995,0.245862833948678,-0.772565154047844,0.668508241490578,1.43307887897315,0.790272359267184,0.410618229757642,-0.645369457032865,0.115491079635046,-0.160203967871697,-0.125790760228967,-0.215856141917714,0.0529312387219565,797.53,0
33227.0,-1.41273885643312,0.937367821792822,1.12837532805843,-0.270846973758445,1.09024932643803,1.78730868607198,-0.839531761226426,0.103061689590508,0.593151368456198,0.366527483034944,1.23712393107077,0.666323396884253,-1.42444756943282,0.140345630953621,-0.0937528809937451,-1.48379228545973,1.07082646235786,-1.6556528632925,-0.899452361711834,-0.0708267308033721,0.824883622147517,0.314519207670802,-0.83709866705345,-1.29833633154873,-0.565114500520856,0.493443267577853,0.70573669623304,0.325418432010245,1.0,0
80443.0,1.14184895565328,0.154451529192133,0.696504104595314,1.26678626488941,-0.307636054617369,-0.0602120990215484,-0.0872513131090414,0.0315465355824056,0.413852432755964,-0.231419183353261,-0.403040110625736,0.877312229534258,0.429290091692604,-0.1362976425344,0.039211223974304,-0.585531704499498,0.174622390109585,-1.05930045336499,-0.313281656208702,-0.142100031607247,-0.233202293255345,-0.444248735767356,0.0608964077848897,0.078896066507465,0.439485383216799,-0.517761072060971,0.05900451494713,0.026680490925571,11.99,0
135423.0,-1.47248614207392,1.82845715967969,-1.55257022044267,-0.122847712144861,-0.200326768155287,-1.4856187206572,-0.0193804761919151,0.974592336572867,-0.348836758702459,-1.27599978708015,-1.24699430700191,-0.298968888648756,-0.634774040176695,0.225920133710002,0.690060898306648,0.408986276307486,0.937955032676385,0.967817227247053,-0.0574950353552571,-0.386356726922124,0.415320578620124,0.959240777637112,-0.0371178670734037,-0.191974298565745,-0.36655196883805,-0.15010824158485,-0.132423551494507,0.0303860769790343,2.36,0
68230.0,-1.93985820975151,1.96523451189428,1.42423451363415,2.95962446388913,-1.79324999936345,1.39903755326368,-0.59316412884912,1.55072011023,-1.34135165863218,0.122704842970546,0.0571083938232149,1.25356138832514,0.915444072306568,0.344200252269744,-0.938343786500326,0.240234644935539,0.523961198345826,0.537367972305084,1.60581190240708,-0.0813761090224706,-0.0234041111023939,-0.0929670267669753,-0.0424701786438575,0.0441269466086418,0.181813600783618,0.197407246748627,-0.180217450601504,-0.106134266071049,133.72,0
127724.0,-1.49640797860416,0.882856741184443,-0.361178458192284,-0.17332643499317,1.08970923389114,-1.35180852843184,1.50242208609824,-0.337373981358097,0.17177815792343,-1.31796133050252,-0.328713263354898,0.238068268953482,0.621002773346156,-2.42423354784147,-0.610026344692182,-0.0311025227103299,1.40725058431134,0.407640551148902,-0.201864485199657,0.0659678063487054,-0.233803634552728,-0.0411424674684006,0.0116451532112185,-0.0967740271916108,0.569135565277581,-0.270286571140942,0.413176337084526,0.372136134654911,88.65,0
63079.0,1.13462696265124,-0.475828638450559,0.849458846203141,0.312048953286237,-0.998401762672118,-0.0836179814288037,-0.657558869761646,0.182767580423392,1.09274921364894,-0.315154656769361,-0.689220902434144,-0.185237261000208,-1.21361002573018,-0.0894579340032373,0.518552757217376,-0.206333782338243,0.315224050857838,-0.62040448992435,-0.218482551432741,-0.130950323838092,0.0641792749828641,0.323359484723693,-0.0527973451504661,0.15885737054277,0.228800980406893,1.1822541029346,-0.0407907177864869,0.007560488550007,34.38,0
29907.0,-0.903122618926368,0.671613564598689,1.14831884474934,-0.768003191807524,-1.02905226535068,1.37363426529022,-2.63446510659637,-4.87052888747515,0.583022915608526,-2.10046628765753,-1.54300829229818,0.161760964916142,-1.88595413142626,0.500893172426558,-0.585749864442421,0.456618649208326,0.268461868464704,-0.760898715748836,-0.924506078494228,1.03981665929634,-2.78983198329156,0.124190407469087,0.0891241751945128,-0.424568707323087,0.669821344325387,0.92414736138594,-0.0346140770410674,0.214726700269181,34.66,0
51174.0,-0.726862790322046,1.12787684838881,0.88464095699631,0.787082336796252,-0.257948657052986,-0.0431348335904,0.229207555869078,0.54529645847908,-0.359044926621383,-0.369545606199107,-1.05853801732869,-1.0838243893457,-1.98649339346002,1.00909810279558,1.62073736152111,-0.107986207328562,0.183515509686331,-0.105305485964495,0.304051224293028,-0.293454728625637,-0.0675508440200641,-0.423473825496013,0.146473095481174,-0.37897965590803,-0.652611543119665,-0.587079798935718,-0.0566213560740403,0.0858313598850552,35.45,0
125878.0,0.226315440865434,0.593885357093578,-1.22602876517251,-2.82590585063149,1.33307735360228,-1.00057706549016,1.33781016991244,-0.365117436134256,0.189854447934482,-1.15363755750062,0.823951608129138,1.15568625317143,0.47926415223123,0.688779939416253,-0.127998767556232,-0.848706392271939,-0.632617431013642,0.180040270861252,1.0051245975026,-0.122898631819092,0.222533961211568,0.6981223312704,-0.323961745269266,0.295004800600461,0.269067676994789,-0.184930858619396,-0.150916759588048,-0.0343255898060353,3.16,0
54186.0,-1.24154273786231,1.10236381451322,0.800238826192405,1.17604718356365,0.0011469626746987,0.584545494794038,0.3246515929223,0.567420110718453,-0.589455341515498,0.0393825861293457,0.705577189176528,1.00631602219638,0.146297187857809,0.368546786575527,-0.479181524058557,-0.800886756006196,0.380850308146823,-0.0824672166462953,1.16638536679404,-0.119841949230612,0.0136215289972542,0.364515421959512,0.0802349335689326,-0.276080429867337,-0.0042833062676187,-0.229432339413396,0.128401301635004,0.0674128217187953,54.56,0
41768.0,0.873553941009571,-1.37751021440628,1.07203129318284,0.898335056199892,-1.37767734218766,1.1341181119011,-1.04950509839334,0.303593246528786,0.391174678156379,0.30645706157889,-1.74332056201875,0.496823246907654,0.582594013119008,-1.04298111816545,-1.09304763035534,-2.15804820205749,0.552883029565036,0.941659626723935,-0.878165967036597,-0.188112036138337,-0.206446493695106,-0.0208600286360115,-0.294525977933785,-0.419986418387049,0.530461547583973,-0.0953143171911623,0.102469833198419,0.0613929441495575,192.08,0
139591.0,-6.88971210148366,5.66413982541814,-3.46033744942141,-1.33963160395854,-2.5863208533675,1.37920659166615,-5.33786182052265,-4.13982336137174,0.407387810157794,-0.956500744073666,-0.520278150971598,2.09816238051133,-0.219826050640599,1.27239041099417,-0.528565032239724,1.80270233736875,1.95393426665086,1.42584888802327,-0.156362883891322,-2.04641994214054,7.73948785759341,-3.35761448905697,1.49894299570093,-0.0923424668254627,0.239117949974627,-0.237717062388033,-0.542438593365476,-0.0290080341365844,0.77,0
138868.0,1.55572926603519,-1.70081923194888,0.285338142409009,0.762953220816776,-1.44368947807725,1.23115141120417,-1.45207088042482,0.488637291282863,2.72319483239468,-0.421345573894173,-2.29189583548457,0.150475188730795,-0.823967307094006,-1.15262265906866,-1.25670260701766,0.0176219583618167,0.0301583217528885,0.140451151008084,0.293420512938451,0.154137463351676,0.144909702188453,0.487200997833133,0.005085935129768,0.346086374063137,-0.427246562028391,0.719836758840821,-0.00198020255397,-0.003163503930336,200.0,0
159825.0,2.0354024811509,-0.267076814482586,-3.45450169966725,-0.669954263380963,2.92149635721671,2.93060479428737,0.150152542007059,0.549781165106836,0.217610510618686,0.0023013440810313,-0.0846334837969241,0.359601011857343,-0.389162109653814,0.867077155700228,0.217468338246594,-0.960765536508544,-0.184964564455845,-0.685624679174325,0.0265179604440377,-0.140019811487957,0.146600989727616,0.477768323048693,-0.0624272514350658,0.752699534081113,0.586043531294838,-0.0505132079013441,-0.0390435039475293,-0.0761186571908837,32.12,0
130476.0,-0.631969610204353,1.74979181202065,-0.0570288671070935,0.957674412320149,1.56679166519055,-0.287978304025533,1.77829057811025,-0.349137757153415,-1.306805424559,-1.00485672956993,-0.416354166721402,0.227494805135946,1.21625162740896,-1.37325924727872,-0.0746920648627992,-0.740965223324866,1.28226689097754,0.177243510896367,0.746549677557815,0.153868446494229,-0.0090913172870746,0.144829322514704,-0.615695754404315,0.540801162946913,1.18980171412918,-0.228099504601666,-0.0490046245395237,0.0822453182727792,46.03,0
42808.0,1.16103337214963,-1.03406750352306,0.978939670786512,-0.686844699270829,-1.54417231795177,-0.0622798775440112,-1.21704253983543,0.270912644159339,-0.475779276624822,0.745683133949657,1.55152983230458,-0.515733810684727,-1.17846683479741,0.0725676160694297,0.807796461841938,1.39515671762537,0.237080348199127,-0.694675833679295,0.0681313580293036,0.0944262230352782,0.493623709903925,1.17908391011572,-0.0946645575978839,0.245751968039617,0.229833795555424,-0.0516950203748949,0.0305761487485135,0.0215989159047405,69.99,0
137041.0,1.92393631376473,-1.57343753226113,-0.223007121827024,-0.800330680737226,-1.27100600636756,0.928004279646603,-1.70048770189595,0.448824469336452,0.74551146612179,0.735106549133194,-0.350864825460064,-0.167541356877577,-0.73766908550279,-0.158930107442719,0.527630225157562,-0.450948124029207,-0.878890250843782,2.71091267831608,-0.621034011773635,-0.455477711954363,-0.0981631812065071,0.0939355131853437,0.17416672114611,-0.162578898936639,-0.540517928052108,0.0666388308200488,0.0428970035595802,-0.0233963816639526,89.93,0
147173.0,-0.164171561256336,0.455460977812994,0.915472034409755,-0.391730886748096,-0.0219190508906771,-0.554978683015311,0.500916928011833,-0.141047388586494,0.226907480118467,-0.446387724649264,-1.00751300514697,0.361430259031676,0.796554104120373,-0.273990994305337,0.200893205304425,0.200422275594184,-0.55841361869011,-0.314087907181527,0.341492012783581,-0.0560253678987399,-0.0912107443401809,-0.181336017487122,0.332754158267824,-0.0973780985261474,-1.56198087081472,0.125466136028164,0.105038363215813,0.267102422240781,39.95,0
137565.0,2.05138202628765,-1.17193281614642,-0.451988103548273,-0.90817767546514,-1.12628774265953,-0.235864804002351,-1.13017345649928,-0.005094006188182,-0.0969320781653891,0.870142959823416,0.665115276619857,0.45087368243788,0.928625140248949,-0.527907763418283,-0.492599947852422,1.48177599110868,-0.315182535880087,-0.417170828928573,0.721716451188501,0.125352639897405,0.526875904049481,1.53961536099855,-0.0309073398123939,-0.256142569358301,-0.0732248774486849,0.0320527957238628,0.0112544618172284,-0.0513683770292089,55.44,0
47060.0,-1.44075125728669,-1.86739722541823,0.484526071863998,-0.747591733516927,-1.97688234471374,1.41925202394617,2.08714225012917,0.0654939870645651,1.122168019657,-1.92490096752439,-1.41150086856022,-0.376294641116585,-0.381941416789052,-0.045215043802667,1.82704212353389,-0.660483389338326,-0.0167109032863146,0.856791610238098,1.13053324236093,1.53313053846152,0.643139766819459,0.870851987984207,1.36249697841926,-0.981066241243279,0.0073949784402172,-0.465803419478636,0.0191617611707355,0.215937867983999,694.14,0
105024.0,1.86603715947938,0.420269335949339,0.463068059369192,4.09304200982802,-0.234329799981425,0.289163812501378,-0.57815486062865,-0.014306796423712,0.932971482642048,0.985669243836086,-0.340086068281565,-2.34712748204764,2.40242328855571,1.02264811641983,-1.39769373932518,1.11889127720589,-0.21876884692594,0.280163022206427,-1.98292766182517,-0.280233040371691,0.0867507729352305,0.658603647960362,0.154786460985931,-0.0097745752224494,-0.188613370197418,0.0438510517286346,-0.005963706918641,-0.0366241260614689,6.82,0
85830.0,-1.64495410008414,-0.420281592987286,0.772667019951458,-1.72591525608866,-0.423173211970814,-0.737447280685957,0.220268350961536,0.573784919145269,0.830006003513517,-1.65708745180718,0.5043210045421,1.05757952548076,-0.435706846369644,0.463807567706409,-0.29272493244662,-0.073390932860996,-0.505240351490351,0.8678655499813,0.386049965229689,0.395242656879931,0.282300353404645,0.421340181769749,0.126976998134169,-0.0029266782272166,0.124054560951275,-0.830144889122102,0.254760489566318,0.033844101180948,154.03,0
38284.0,-1.14859354754928,-0.159620757870835,2.21509442966714,1.28336864134655,0.610435252136233,-0.740585169640546,-0.408337985437601,0.251679516260863,-0.305498714669865,-0.20745339213465,-0.168759346750117,-0.293756871478849,-0.626258541932267,0.300920589259632,1.70544490957048,-0.310733087616666,0.11303378589663,0.0188618843494382,-0.250834551685252,0.216962850831391,0.347077776075219,0.73554607517548,0.0460895071475176,0.395219848963602,-0.179940292457947,-0.222746468642194,0.132401772775227,0.154145839130608,12.3,0
